prefix	lemma	abs_freq	abs_freq0	abs_freq1	abs_freq2	freq	freq0	freq1	freq2
на	напасаться	179	51	75	53	0.726	0.706	0.806	0.651
на	напасть	154	61	56	37	0.624	0.845	0.602	0.455
на	напевать	2646	748	1202	696	10.729	10.36	12.92	8.551
на	напекать	293	66	144	83	1.188	0.914	1.548	1.02
на	напеться	29	10	8	11	0.118	0.139	0.086	0.135
на	напечатать	13287	5240	5573	2474	53.876	72.576	59.904	30.396
на	напечататься	134	28	61	45	0.543	0.388	0.656	0.553
на	напивать	38	17	16	5	0.154	0.235	0.172	0.061
на	напиваться	5972	2296	2242	1434	24.215	31.801	24.099	17.618
на	напиливать	88	12	48	28	0.357	0.166	0.516	0.344
на	напирать	1418	487	679	252	5.75	6.745	7.299	3.096
на	написать	85333	23891	36076	25366	346.004	330.901	387.782	311.649
на	написаться	185	61	70	54	0.75	0.845	0.752	0.663
на	напитывать	487	204	173	110	1.975	2.825	1.86	1.351
на	напитываться	237	91	66	80	0.961	1.26	0.709	0.983
на	напихивать	211	31	102	78	0.856	0.429	1.096	0.958
на	напичкать	235	25	53	157	0.953	0.346	0.57	1.929
на	наплакать	150	29	74	47	0.608	0.402	0.795	0.577
на	наплакаться	236	106	86	44	0.957	1.468	0.924	0.541
на	наплевать	2482	607	975	900	10.064	8.407	10.48	11.057
на	наплетать	335	90	97	148	1.358	1.247	1.043	1.818
на	наплодить	111	24	35	52	0.45	0.332	0.376	0.639
на	наплодиться	25	8	7	10	0.101	0.111	0.075	0.123
на	наплывать	556	87	299	170	2.254	1.205	3.214	2.089
на	наплясаться	40	19	13	8	0.162	0.263	0.14	0.098
на	напоить	2384	919	943	522	9.667	12.729	10.136	6.413
на	наползать	442	29	238	175	1.792	0.402	2.558	2.15
на	наполнять	14997	6421	5443	3133	60.809	88.934	58.507	38.492
на	наполняться	4035	1455	1653	927	16.361	20.152	17.768	11.389
на	напомадить	47	32	9	6	0.191	0.443	0.097	0.074
на	напомаживать	198	80	74	44	0.803	1.108	0.795	0.541
на	напоминать	37821	8335	14128	15358	153.355	115.444	151.862	188.69
на	напоминаться	41	19	14	8	0.166	0.263	0.15	0.098
на	напортить	115	26	69	20	0.466	0.36	0.742	0.246
на	направлять	25524	4184	9503	11837	103.494	57.95	102.148	145.431
на	направляться	15634	3978	7172	4484	63.392	55.097	77.092	55.091
на	напрашиваться	1899	367	692	840	7.7	5.083	7.438	10.32
на	напроказить	96	55	29	12	0.389	0.762	0.312	0.147
на	напророчить	113	41	25	47	0.458	0.568	0.269	0.577
на	напруживать	86	24	54	8	0.349	0.332	0.58	0.098
на	напрыгаться	32	12	14	6	0.13	0.166	0.15	0.074
на	напрягать	2764	687	1215	862	11.207	9.515	13.06	10.591
на	напрягаться	2665	229	1142	1294	10.806	3.172	12.275	15.898
на	напрятать	43	9	23	11	0.174	0.125	0.247	0.135
на	напугать	3798	918	1535	1345	15.4	12.715	16.5	16.525
на	напугаться	260	48	129	83	1.054	0.665	1.387	1.02
на	напудривать	506	219	226	61	2.052	3.033	2.429	0.749
на	напускать	1253	541	452	260	5.081	7.493	4.859	3.194
на	напускаться	296	131	116	49	1.2	1.814	1.247	0.602
на	напутствовать	652	217	235	200	2.644	3.006	2.526	2.457
на	напутывать	573	120	273	180	2.323	1.662	2.934	2.211
на	напухать	48	12	29	7	0.195	0.166	0.312	0.086
на	напыжиться	34	5	21	8	0.138	0.069	0.226	0.098
на	напяливать	930	158	448	324	3.771	2.188	4.816	3.981
на	нарабатывать	572	59	128	385	2.319	0.817	1.376	4.73
на	наработаться	111	32	56	23	0.45	0.443	0.602	0.283
на	нарадоваться	332	161	93	78	1.346	2.23	1.0	0.958
на	нарастать	3722	317	1702	1703	15.092	4.391	18.295	20.923
на	наращивать	1073	8	246	819	4.351	0.111	2.644	10.062
на	нарезать	2507	216	916	1375	10.165	2.992	9.846	16.893
на	нарезаться	98	39	28	31	0.397	0.54	0.301	0.381
на	нарекать	582	214	169	199	2.36	2.964	1.817	2.445
на	нарекаться	79	41	21	17	0.32	0.568	0.226	0.209
на	нарисовать	6612	1112	3020	2480	26.81	15.402	32.462	30.47
на	нарисоваться	194	47	23	124	0.787	0.651	0.247	1.523
на	нарицаться	66	56	5	5	0.268	0.776	0.054	0.061
на	народить	231	95	104	32	0.937	1.316	1.118	0.393
на	нарожать	154	13	56	85	0.624	0.18	0.602	1.044
на	нарождаться	1349	520	507	322	5.47	7.202	5.45	3.956
на	нарубать	406	117	185	104	1.646	1.621	1.989	1.278
на	нарумянивать	240	127	94	19	0.973	1.759	1.01	0.233
на	нарушать	14394	3684	5279	5431	58.364	51.025	56.744	66.726
на	нарушаться	2039	479	804	756	8.268	6.634	8.642	9.288
на	нарывать	420	147	190	83	1.703	2.036	2.042	1.02
на	нарываться	878	80	342	456	3.56	1.108	3.676	5.602
на	нарыть	217	46	70	101	0.88	0.637	0.752	1.241
на	наряжать	1578	777	474	327	6.398	10.762	5.095	4.018
на	наряжаться	1174	559	383	232	4.76	7.742	4.117	2.85
на	насажать	80	39	27	14	0.324	0.54	0.29	0.172
на	насаждать	1159	396	457	306	4.699	5.485	4.912	3.76
на	насаждаться	145	20	58	67	0.588	0.277	0.623	0.823
на	насаживать	603	163	271	169	2.445	2.258	2.913	2.076
на	насаживаться	55	10	34	11	0.223	0.139	0.365	0.135
на	насасывать	69	54	10	5	0.28	0.748	0.107	0.061
на	насасываться	101	28	44	29	0.41	0.388	0.473	0.356
на	насвистывать	861	213	441	207	3.491	2.95	4.74	2.543
на	наседать	882	156	506	220	3.576	2.161	5.439	2.703
на	насеивать	48	31	10	7	0.195	0.429	0.107	0.086
на	насекать	38	14	14	10	0.154	0.194	0.15	0.123
на	населять	2701	1000	882	819	10.952	13.85	9.481	10.062
на	насесть	73	34	28	11	0.296	0.471	0.301	0.135
на	насидеться	142	56	55	31	0.576	0.776	0.591	0.381
на	насиживать	486	150	204	132	1.971	2.078	2.193	1.622
на	насиловать	1288	414	464	410	5.223	5.734	4.988	5.037
на	насильничать	60	15	36	9	0.243	0.208	0.387	0.111
на	наскакивать	1101	388	567	146	4.464	5.374	6.095	1.794
на	наскребывать	265	14	125	126	1.075	0.194	1.344	1.548
на	наскучивать	1152	716	273	163	4.671	9.917	2.934	2.003
на	наслаждать	15	5	5	5	0.061	0.069	0.054	0.061
на	наслаждаться	7144	3233	2059	1852	28.967	44.779	22.132	22.754
на	наслаивать	64	6	18	40	0.26	0.083	0.193	0.491
на	наслаиваться	167	23	85	59	0.677	0.319	0.914	0.725
на	наследить	223	43	102	78	0.904	0.596	1.096	0.958
на	наследовать	1085	517	203	365	4.399	7.161	2.182	4.484
на	наследоваться	94	8	20	66	0.381	0.111	0.215	0.811
на	наслушаться	805	284	307	214	3.264	3.934	3.3	2.629
на	наслышаться	325	200	108	17	1.318	2.77	1.161	0.209
на	насмехаться	651	320	217	114	2.64	4.432	2.333	1.401
на	насмешить	349	155	111	83	1.415	2.147	1.193	1.02
на	насмешничать	87	15	46	26	0.353	0.208	0.494	0.319
на	насмеяться	270	196	48	26	1.095	2.715	0.516	0.319
на	насмотреться	1189	393	395	401	4.821	5.443	4.246	4.927
на	насобачиться	76	15	33	28	0.308	0.208	0.355	0.344
на	насобирать	198	16	92	90	0.803	0.222	0.989	1.106
на	насовать	102	26	44	32	0.414	0.36	0.473	0.393
на	насолить	353	125	106	122	1.431	1.731	1.139	1.499
на	насорить	42	12	24	6	0.17	0.166	0.258	0.074
на	насочинять	67	6	32	29	0.272	0.083	0.344	0.356
на	насплетничать	59	39	11	9	0.239	0.54	0.118	0.111
на	наставать	7189	2722	2670	1797	29.15	37.701	28.7	22.078
на	наставлять	2142	799	813	530	8.685	11.067	8.739	6.512
на	настаивать	10953	2731	4394	3828	44.412	37.826	47.231	47.031
на	настаиваться	184	26	85	73	0.746	0.36	0.914	0.897
на	настигать	2548	631	1140	777	10.332	8.74	12.254	9.546
на	настилать	290	96	134	60	1.176	1.33	1.44	0.737
на	настилаться	24	7	9	8	0.097	0.097	0.097	0.098
на	настораживать	1512	138	553	821	6.131	1.911	5.944	10.087
на	настораживаться	2252	320	1271	661	9.131	4.432	13.662	8.121
на	настоять	173	29	68	76	0.701	0.402	0.731	0.934
на	настрадаться	182	52	72	58	0.738	0.72	0.774	0.713
на	настраивать	5159	1005	2022	2132	20.918	13.92	21.735	26.194
на	настраиваться	886	62	355	469	3.593	0.859	3.816	5.762
на	настрачивать	191	98	58	35	0.774	1.357	0.623	0.43
на	настреливать	115	42	54	19	0.466	0.582	0.58	0.233
на	настреляться	21	5	10	6	0.085	0.069	0.107	0.074
на	настругивать	47	6	20	21	0.191	0.083	0.215	0.258
на	настряпывать	51	24	21	6	0.207	0.332	0.226	0.074
на	наступать	29949	7789	13742	8418	121.436	107.881	147.713	103.424
на	настыть	38	6	26	6	0.154	0.083	0.279	0.074
на	насунуть	74	6	58	10	0.3	0.083	0.623	0.123
на	насупиться	105	23	65	17	0.426	0.319	0.699	0.209
на	насупливать	649	173	331	145	2.632	2.396	3.558	1.781
на	насупливаться	1059	267	505	287	4.294	3.698	5.428	3.526
на	насушивать	64	12	37	15	0.26	0.166	0.398	0.184
на	насчитывать	2665	571	988	1106	10.806	7.909	10.62	13.588
на	насчитываться	1464	212	498	754	5.936	2.936	5.353	9.264
на	насылать	488	179	146	163	1.979	2.479	1.569	2.003
на	насыпать	1647	453	734	460	6.678	6.274	7.89	5.652
на	насыпаться	111	27	55	29	0.45	0.374	0.591	0.356
на	насыщать	1709	367	787	555	6.93	5.083	8.459	6.819
на	насыщаться	1043	322	447	274	4.229	4.46	4.805	3.366
на	наталкивать	185	63	73	49	0.75	0.873	0.785	0.602
на	наталкиваться	725	178	338	209	2.94	2.465	3.633	2.568
на	натанцеваться	30	10	11	9	0.122	0.139	0.118	0.111
на	натапливать	649	148	389	112	2.632	2.05	4.181	1.376
на	натаптывать	127	14	64	49	0.515	0.194	0.688	0.602
на	натаскивать	940	183	487	270	3.811	2.535	5.235	3.317
на	натачивать	20	5	9	6	0.081	0.069	0.097	0.074
на	натворить	1187	158	571	458	4.813	2.188	6.138	5.627
на	натекать	218	34	103	81	0.884	0.471	1.107	0.995
на	натерпеться	507	181	195	131	2.056	2.507	2.096	1.609
на	натешиться	151	89	46	16	0.612	1.233	0.494	0.197
на	натирать	1264	230	602	432	5.125	3.186	6.471	5.308
на	натираться	127	37	56	34	0.515	0.512	0.602	0.418
на	наткнуться	3963	918	1742	1303	16.069	12.715	18.725	16.009
на	натолкать	65	12	34	19	0.264	0.166	0.365	0.233
на	натолкнуть	296	87	139	70	1.2	1.205	1.494	0.86
на	натолкнуться	882	190	454	238	3.576	2.632	4.88	2.924
на	натолочь	25	8	11	6	0.101	0.111	0.118	0.074
на	наторговывать	61	16	23	22	0.247	0.222	0.247	0.27
на	натореть	27	12	10	5	0.109	0.166	0.107	0.061
на	наточить	185	35	97	53	0.75	0.485	1.043	0.651
на	натравливать	190	36	96	58	0.77	0.499	1.032	0.713
на	натравлять	228	54	98	76	0.924	0.748	1.053	0.934
на	натруживать	297	30	188	79	1.204	0.416	2.021	0.971
на	натужиться	66	17	43	6	0.268	0.235	0.462	0.074
на	натыкать	153	44	62	47	0.62	0.609	0.666	0.577
на	натыкаться	1385	216	693	476	5.616	2.992	7.449	5.848
на	натягивать	5778	1058	2814	1906	23.428	14.654	30.248	23.417
на	натягиваться	613	99	329	185	2.486	1.371	3.536	2.273
на	науськивать	180	53	77	50	0.73	0.734	0.828	0.614
на	научать	9697	3006	3761	2930	39.319	41.634	40.427	35.998
на	научаться	12518	1903	5616	4999	50.757	26.357	60.367	61.418
на	наушничать	67	48	13	6	0.272	0.665	0.14	0.074
на	нафабривать	96	59	29	8	0.389	0.817	0.312	0.098
на	нафаршировать	66	5	22	39	0.268	0.069	0.236	0.479
на	нахаживать	351	153	114	84	1.423	2.119	1.225	1.032
на	нахапывать	49	10	11	28	0.199	0.139	0.118	0.344
на	нахваливать	242	26	89	127	0.981	0.36	0.957	1.56
на	нахвалиться	228	157	60	11	0.924	2.175	0.645	0.135
на	нахватывать	217	79	84	54	0.88	1.094	0.903	0.663
на	нахватываться	146	46	40	60	0.592	0.637	0.43	0.737
на	нахлебаться	129	15	54	60	0.523	0.208	0.58	0.737
на	нахлестать	45	15	24	6	0.182	0.208	0.258	0.074
на	нахлестывать	159	32	108	19	0.645	0.443	1.161	0.233
на	нахлобучивать	796	244	400	152	3.228	3.38	4.3	1.867
на	нахлынуть	941	297	353	291	3.816	4.114	3.794	3.575
на	нахмуривать	1142	603	405	134	4.631	8.352	4.353	1.646
на	нахмуриваться	3811	1119	1705	987	15.453	15.499	18.327	12.126
на	нахмуриться	329	113	183	33	1.334	1.565	1.967	0.405
на	находить	147021	50220	53823	42978	596.134	695.57	578.546	528.032
на	находиться	103864	34982	33548	35334	421.143	484.517	360.609	434.117
на	нахохливать	85	5	49	31	0.345	0.069	0.527	0.381
на	нахохливаться	416	78	240	98	1.687	1.08	2.58	1.204
на	нахохотаться	61	29	19	13	0.247	0.402	0.204	0.16
на	нацарапывать	447	87	202	158	1.812	1.205	2.171	1.941
на	нацеживать	191	45	100	46	0.774	0.623	1.075	0.565
на	нацеливать	1442	18	422	1002	5.847	0.249	4.536	12.311
на	нацеливаться	615	49	343	223	2.494	0.679	3.687	2.74
на	нацеловаться	36	17	10	9	0.146	0.235	0.107	0.111
на	нацепить	735	55	348	332	2.98	0.762	3.741	4.079
на	нацеплять	72	8	46	18	0.292	0.111	0.494	0.221
на	начернять	20	5	8	7	0.081	0.069	0.086	0.086
на	начерпывать	19	5	9	5	0.077	0.069	0.097	0.061
на	начертать	1641	750	548	343	6.654	10.388	5.89	4.214
на	начерчивать	674	233	304	137	2.733	3.227	3.268	1.683
на	начесывать	77	13	42	22	0.312	0.18	0.451	0.27
на	начинать	200445	63182	73663	63600	812.755	875.1	791.807	781.396
на	начинаться	71597	16162	29392	26043	290.308	223.851	315.936	319.967
на	начинивать	349	104	153	92	1.415	1.44	1.645	1.13
на	начинять	317	83	125	109	1.285	1.15	1.344	1.339
на	начиняться	23	5	11	7	0.093	0.069	0.118	0.086
на	начитать	223	86	72	65	0.904	1.191	0.774	0.799
на	начитывать	33	14	6	13	0.134	0.194	0.064	0.16
на	начитываться	588	192	179	217	2.384	2.659	1.924	2.666
на	начихать	46	9	22	15	0.187	0.125	0.236	0.184
на	начищать	955	49	605	301	3.872	0.679	6.503	3.698
на	начудить	47	19	19	9	0.191	0.263	0.204	0.111
на	начхать	128	14	54	60	0.519	0.194	0.58	0.737
на	нашалить	69	44	19	6	0.28	0.609	0.204	0.074
на	нашаривать	523	20	286	217	2.121	0.277	3.074	2.666
на	нашептывать	907	313	331	263	3.678	4.335	3.558	3.231
на	нашивать	552	220	232	100	2.238	3.047	2.494	1.229
на	нашкодить	105	5	47	53	0.426	0.069	0.505	0.651
на	нашпиговывать	150	17	40	93	0.608	0.235	0.43	1.143
на	нашуметь	636	100	249	287	2.579	1.385	2.677	3.526
на	нащипывать	59	24	27	8	0.239	0.332	0.29	0.098
на	нащупывать	2937	301	1563	1073	11.909	4.169	16.801	13.183
на	наэлектризовывать	273	86	118	69	1.107	1.191	1.268	0.848
на	наябедничать	64	11	30	23	0.26	0.152	0.322	0.283
на	наяривать	216	39	112	65	0.876	0.54	1.204	0.799
над	надбавлять	101	52	42	7	0.41	0.72	0.451	0.086
над	наддавать	201	47	118	36	0.815	0.651	1.268	0.442
над	надзирать	441	242	51	148	1.788	3.352	0.548	1.818
над	надкусывать	226	5	99	122	0.916	0.069	1.064	1.499
над	надламывать	291	109	114	68	1.18	1.51	1.225	0.835
над	надламываться	232	26	110	96	0.941	0.36	1.182	1.179
над	надлежать	7394	4906	1772	716	29.981	67.95	19.047	8.797
над	надписывать	729	256	322	151	2.956	3.546	3.461	1.855
над	надрезать	188	27	70	91	0.762	0.374	0.752	1.118
над	надругиваться	351	156	113	82	1.423	2.161	1.215	1.007
над	надрывать	1148	462	472	214	4.655	6.399	5.074	2.629
над	надрываться	1487	354	656	477	6.029	4.903	7.051	5.86
над	надсаживать	123	61	39	23	0.499	0.845	0.419	0.283
над	надсаживаться	144	36	78	30	0.584	0.499	0.838	0.369
над	надсмехаться	33	9	15	9	0.134	0.125	0.161	0.111
над	надсмеяться	44	14	24	6	0.178	0.194	0.258	0.074
над	надстраивать	160	24	59	77	0.649	0.332	0.634	0.946
недо	недобирать	113	7	47	59	0.458	0.097	0.505	0.725
недо	недоговаривать	315	63	144	108	1.277	0.873	1.548	1.327
недо	недодавать	197	40	89	68	0.799	0.554	0.957	0.835
